developerCountry,countryCode,userRatingCount,primaryGenreName,hasTermsOfServiceLinkRating,isCorporateEmailScore,appAge,averageUserRating,appDescriptionBrandSafetyRating,coppaRisk,minDownloads,maxDownloads,deviceType_GLOBAL,deviceType_connected-tv/ott,deviceType_smartphone,deviceType_tablet,deviceType_undetermined,isCorporateEmail_missing
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,1,99.0,54.5,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,99.0,44.76666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,71.93333333,0.0,1,False,,,True,False,False,False,False,0
UNITED STATES,PH,575123,Games,0,99.0,125.3,4.0,3,False,10000000.0,50000000.0,False,False,True,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,-1,0.0,45.46666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,19.6,0.0,3,False,,,True,False,False,False,False,1
UNITED STATES,BG,34323,Games,1,99.0,48.9,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Shopping,-1,99.0,16.0,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,0.833333333,0.0,1,False,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,36.66666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7330,Entertainment,-1,0.0,50.6,4.0,1,False,1000000.0,5000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Education,-1,0.0,54.1,4.0,1,False,5000.0,10000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,-1,0.0,39.83333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,-1,-1.0,97.86666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,-1,-1.0,12.96666667,0.0,1,False,,,True,False,False,False,False,1
INDONESIA,GLOBAL,0,Travel & Local,0,99.0,35.3,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,38,Music & Audio,-1,0.0,58.26666667,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,48.93333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,-1.0,57.6,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,44,Education,-1,99.0,63.13333333,4.0,3,True,5000.0,10000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,27.06666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,0,0.0,44.56666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,PL,3790,Utilities,0,-1.0,75.66666667,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,61,Lifestyle,-1,99.0,29.86666667,1.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,1,99.0,40.03333333,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,666,Food & Drink,-1,0.0,44.73333333,3.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,0.0,38.13333333,0.0,1,False,,,True,False,False,False,False,0
HONG KONG,LATAM,6219,Games,1,99.0,35.96666667,4.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,-1,-1.0,79.16666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,0,99.0,91.9,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,0,99.0,23.23333333,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,-1,0.0,85.76666667,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Sports,-1,99.0,71.93333333,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,-1,-1.0,79.3,0.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,-1.0,36.1,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,-1.0,45.33333333,0.0,1,False,,,True,False,False,False,False,1
UNITED STATES,GLOBAL,18621,Games,1,99.0,130.3,1.0,1,False,1000000.0,5000000.0,True,False,False,False,False,0
SWITZERLAND,TH,274236,Games,0,99.0,127.1,4.0,2,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,0.0,35.16666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,-1,-1.0,49.86666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,VN,2,Games,1,99.0,2.633333333,5.0,1,True,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,-1,0.0,57.7,5.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,0,99.0,9.2,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Tools,-1,0.0,36.56666667,3.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,-1,0.0,81.3,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Video Players & Editors,-1,0.0,51.46666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
INDIA,GLOBAL,8,Photography,-1,0.0,121.5,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,RO,467,Games,1,-1.0,11.6,3.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,-1,-1.0,149.1,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,11.86666667,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ISRAEL,SA,210688,Games,0,99.0,66.43333333,4.0,1,False,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,-1,-1.0,41.0,0.0,1,False,,,True,False,False,False,False,1
REPUBLIC OF KOREA,GLOBAL,6,Music & Audio,-1,0.0,49.83333333,5.0,2,False,1000.0,5000.0,True,False,False,False,False,0
RUSSIAN FEDERATION,GLOBAL,28,Games,1,0.0,141.0666667,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,286,Finance,-1,0.0,68.73333333,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,AR,6245,Games,1,99.0,11.2,4.0,1,True,500000.0,1000000.0,False,False,True,False,False,0
SPAIN,UA,640605,Games,0,99.0,57.3,4.0,1,False,10000000.0,50000000.0,True,False,False,False,False,0
UNITED STATES,MY,352,Books & Reference,1,99.0,66.4,4.0,2,False,100000.0,500000.0,False,False,True,False,False,0
FRANCE,APAC,24937,Games,0,99.0,13.5,4.0,2,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Social,-1,0.0,80.26666667,4.0,2,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,-1.0,105.6333333,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,45.53333333,0.0,2,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,99.0,89.06666667,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,0.0,42.63333333,0.0,1,False,,,True,False,False,False,False,0
UNITED STATES,GLOBAL,15,Health & Fitness,-1,99.0,21.86666667,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,32.2,0.0,1,False,5.0,10.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel,-1,99.0,94.16666667,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music,-1,-1.0,53.06666667,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,ES,810859,Tools,1,0.0,105.3,4.0,1,False,10000000.0,50000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,0,99.0,72.86666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,99.0,12.73333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,MX,208,Games,0,99.0,4.733333333,4.0,1,False,50000.0,100000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Entertainment,-1,99.0,15.8,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,76.2,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,AM,151552,Games,0,99.0,5.066666667,4.0,1,False,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,MY,23,Games,1,-1.0,11.56666667,3.0,2,False,,,False,False,True,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,21.76666667,0.0,3,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Social,-1,0.0,86.66666667,2.0,1,False,1000.0,5000.0,True,False,False,False,False,0
UNITED STATES,US,728,News & Magazines,0,99.0,125.4,3.0,1,False,50000.0,100000.0,False,False,True,False,False,0
TURKEY,GLOBAL,10,Games,1,99.0,71.13333333,3.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Travel & Local,-1,99.0,100.5666667,2.0,1,False,1000.0,5000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,-1,0.0,19.26666667,0.0,1,False,,,True,False,False,False,False,0
INDIA,GLOBAL,0,Books & Reference,-1,0.0,51.16666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,-1,-1.0,100.6,0.0,1,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,-1,0.0,118.7666667,5.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,ID,786,Tools,1,0.0,6.033333333,3.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1253,Art & Design,-1,99.0,15.9,4.0,1,False,100000.0,500000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,-1,99.0,114.5666667,5.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Lifestyle,-1,99.0,31.4,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,89.9,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2222,Lifestyle,-1,0.0,100.5666667,4.0,1,False,100000.0,500000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,-1,0.0,24.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,-1,0.0,28.16666667,0.0,1,False,0.0,1.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Auto & Vehicles,-1,0.0,73.8,4.0,1,False,500.0,1000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,599,Art & Design,-1,0.0,98.96666667,4.0,1,False,50000.0,100000.0,True,False,False,False,False,0
UNITED STATES,EMEA,85010,Games,0,99.0,64.53333333,4.0,2,False,,,False,False,True,False,False,0
ISRAEL,PH,95882,Games,0,99.0,34.4,4.0,2,False,,,False,False,True,False,False,0
FRANCE,AT,99971,Games,0,99.0,96.26666667,4.0,3,False,,,False,False,True,False,False,0
JAPAN,GLOBAL,0,Games,-1,0.0,75.13333333,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,1,99.0,72.13333333,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Events,-1,0.0,38.1,5.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Health & Fitness,-1,0.0,102.8333333,5.0,1,False,50.0,100.0,True,False,False,False,False,0
ESTONIA,GLOBAL,1,Travel,-1,99.0,53.1,1.0,1,False,,,True,False,False,False,False,0
CHINA,EMEA,36346,Games,1,99.0,57.5,4.0,3,False,,,False,False,False,True,False,0
TURKEY,GLOBAL,0,Entertainment,-1,0.0,44.2,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,-1,99.0,25.3,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
JAPAN,GLOBAL,0,Entertainment,-1,99.0,72.83333333,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,48.9,0.0,1,True,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,0.0,81.23333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,-1,0.0,86.03333333,0.0,1,False,5.0,10.0,True,False,False,False,False,0
GERMANY,GLOBAL,2,Food & Drink,-1,99.0,24.23333333,5.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,17.6,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,-1,0.0,47.5,3.0,1,False,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,-1,-1.0,54.1,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,0.0,109.6,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0,-1.0,51.16666667,0.0,1,True,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,BR,13,Music,-1,0.0,58.66666667,2.0,1,False,,,False,False,False,True,False,0
AUSTRALIA,GLOBAL,0,Games,1,99.0,129.6333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
SINGAPORE,US,3252,Games,0,0.0,22.66666667,4.0,1,True,1000000.0,5000000.0,False,False,False,True,False,0
SINGAPORE,GLOBAL,0,Education,-1,99.0,41.63333333,0.0,1,False,0.0,1.0,True,False,False,False,False,0
UNITED STATES,GLOBAL,0,Education,1,99.0,93.9,0.0,1,False,100.0,500.0,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,4711,Games,-1,99.0,55.26666667,4.0,1,False,500000.0,1000000.0,False,False,False,True,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,99.0,9.066666667,0.0,1,True,1.0,5.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,-1,-1.0,93.2,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,-1,0.0,43.0,0.0,1,False,50.0,100.0,True,False,False,False,False,0
PAKISTAN,BY,23713,Games,0,0.0,65.03333333,4.0,1,True,5000000.0,10000000.0,True,False,False,False,False,0
UNITED ARAB EMIRATES,UZ,428,Games,0,99.0,27.83333333,2.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Entertainment,-1,0.0,33.8,4.0,1,True,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,-1,0.0,51.8,5.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,203,Books & Reference,-1,0.0,34.36666667,4.0,3,False,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,1,-1.0,3.4,0.0,3,False,,,True,False,False,False,False,1
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,1,0.0,47.7,0.0,1,False,5.0,10.0,True,False,False,False,False,0
UNITED STATES,ID,1436818,Games,0,99.0,131.4333333,4.0,3,True,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,-1,0.0,89.03333333,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,151,Education,-1,0.0,109.8,4.0,1,True,10000.0,50000.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,-1,0.0,93.26666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Shopping,-1,-1.0,46.06666667,5.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1,0.0,50.36666667,0.0,1,True,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,-1,99.0,76.5,0.0,1,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,1,99.0,105.6333333,0.0,1,True,1.0,5.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,66,Education,1,99.0,19.23333333,4.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Medical,-1,0.0,63.16666667,4.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Health & Fitness,-1,99.0,64.23333333,5.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,79.96666667,0.0,1,True,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Productivity,1,99.0,104.5666667,2.0,1,False,,,True,False,False,False,False,0
PAKISTAN,TH,6585,Education,0,0.0,16.16666667,4.0,1,False,1000000.0,5000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,-1.0,2.666666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,TR,240,Music & Audio,1,0.0,30.7,4.0,2,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,-1.0,4.966666667,0.0,1,True,,,True,False,False,False,False,1
SWEDEN,GLOBAL,0,Entertainment,1,99.0,45.43333333,0.0,1,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,9,Personalization,-1,0.0,159.5,5.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,-1,0.0,69.73333333,0.0,1,False,500.0,1000.0,True,False,False,False,False,0
INDIA,GLOBAL,8,Social,1,0.0,78.06666667,5.0,2,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,0.0,75.33333333,0.0,1,True,500.0,1000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,14.3,0.0,1,False,5.0,10.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,-1,0.0,17.1,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,-1,99.0,102.7666667,0.0,2,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,-1,99.0,92.23333333,0.0,1,False,50.0,100.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,-1,0.0,27.76666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,-1,99.0,50.0,0.0,1,False,10.0,50.0,True,False,False,False,False,0
CHINA,MN,2628,Entertainment,1,99.0,9.733333333,4.0,1,True,,,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,0,0.0,96.33333333,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,News & Magazines,0,0.0,31.43333333,5.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Finance,-1,99.0,47.5,0.0,1,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,-1,99.0,5.566666667,0.0,1,False,1.0,5.0,True,False,False,False,False,0
VIET NAM,NO,17707,Lifestyle,0,0.0,67.8,4.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,-1,99.0,64.66666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
NEW ZEALAND,GLOBAL,568670,Games,1,99.0,153.6333333,4.0,2,True,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,157,Entertainment,-1,0.0,63.86666667,4.0,1,False,10000.0,50000.0,True,False,False,False,False,0
UNITED KINGDOM,GLOBAL,793,Maps & Navigation,-1,0.0,84.7,2.0,1,False,50000.0,100000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,64.96666667,0.0,3,False,,,True,False,False,False,False,1
GERMANY,GLOBAL,0,Books & Reference,1,0.0,47.33333333,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,88,Photography,-1,0.0,44.76666667,3.0,2,True,10000.0,50000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,-1,0.0,22.96666667,5.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Social Networking,-1,99.0,74.76666667,5.0,3,False,,,True,False,False,False,False,0
CANNOT IDENTIFY COUNTRY,GLOBAL,3,Music,1,99.0,24.86666667,5.0,1,True,,,False,False,True,False,False,0
UNITED STATES,RU,366337,Music & Audio,0,99.0,82.8,4.0,1,False,5000000.0,10000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Utilities,0,-1.0,5.9,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,-1,0.0,29.16666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,32.86666667,0.0,1,False,10.0,50.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,-1,99.0,65.16666667,0.0,2,False,10.0,100.0,True,False,False,False,False,0
SINGAPORE,PS,118952,Games,0,99.0,6.933333333,4.0,1,True,5000000.0,10000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,-1,-1.0,20.36666667,0.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Education,-1,-1.0,133.0,5.0,1,True,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1,0.0,32.86666667,0.0,1,False,100.0,500.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,-1,-1.0,72.06666667,4.0,1,False,,,True,False,False,False,False,1
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,-1.0,115.0333333,0.0,1,False,,,True,False,False,False,False,1
UNITED KINGDOM,GB,0,Games,0,99.0,45.56666667,0.0,1,True,10000000.0,50000000.0,False,False,True,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,-1,99.0,78.53333333,0.0,3,False,,,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,100721,Finance,0,99.0,71.8,4.0,1,False,10000000.0,50000000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,-1,0.0,71.26666667,0.0,2,False,1.0,5.0,True,False,False,False,False,0
REPUBLIC OF KOREA,GLOBAL,0,Games,-1,0.0,49.63333333,0.0,1,False,1000.0,5000.0,True,False,False,False,False,0
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Productivity,0,-1.0,29.83333333,1.0,1,False,,,True,False,False,False,False,1
