developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Personalization,100 - 500,smartphone,TRUE,,,0,,16.9,,,low,low,FALSE
INDIA,GLOBAL,0,Health & Fitness,Oct-50,GLOBAL,TRUE,,,99,,23.53333333,,,low,low,FALSE
FRANCE,SE,25134,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,3.017393395,35.76666667,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,52,Lifestyle,,GLOBAL,TRUE,,,99,,45.6,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,APAC,738,Games,50000 - 100000,smartphone,TRUE,TRUE,low,99,36.20151862,15,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,0,,57.53333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,Oct-50,GLOBAL,TRUE,,,99,,59.8,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,100 - 500,GLOBAL,TRUE,FALSE,high,99,,54.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,,,99,,44.76666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,71.93333333,0,,low,low,FALSE
UNITED STATES,PH,575123,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,0.10445374,125.3,4,medium,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,News & Magazines,01-May,GLOBAL,TRUE,,,0,,45.46666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,19.6,0,,high,low,FALSE
UNITED STATES,BG,34323,Games,100000 - 500000,GLOBAL,TRUE,FALSE,high,99,4.589306996,48.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Shopping,,GLOBAL,TRUE,,,99,,16,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,01-May,GLOBAL,TRUE,,,0,,0.833333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,Oct-50,GLOBAL,TRUE,,,99,,36.66666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7330,Entertainment,1000000 - 5000000,GLOBAL,TRUE,,,0,,50.6,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,39,Education,5000 - 10000,GLOBAL,,,,0,,54.1,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,,,0,,39.83333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Games,,GLOBAL,TRUE,,,,,97.86666667,0,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel,,GLOBAL,TRUE,,,,,12.96666667,0,,low,low,FALSE
INDONESIA,GLOBAL,0,Travel & Local,50 - 100,GLOBAL,TRUE,TRUE,low,99,,35.3,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,38,Music & Audio,10000 - 50000,GLOBAL,TRUE,,,0,,58.26666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,Oct-50,GLOBAL,TRUE,,,0,,48.93333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,,,,,,57.6,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,44,Education,5000 - 10000,GLOBAL,TRUE,,,99,,63.13333333,4,,high,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,,,27.06666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,Oct-50,GLOBAL,TRUE,TRUE,low,0,,44.56666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,PL,3790,Utilities,,GLOBAL,TRUE,TRUE,low,,11.68425243,75.66666667,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,61,Lifestyle,,GLOBAL,TRUE,,,99,,29.86666667,1,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,40.03333333,0,,low,low,FALSE
CANADA,,6078,Games,100000 - 500000,GLOBAL,TRUE,FALSE,high,99,8466.378833,84.9,4,low,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,666,Food & Drink,50000 - 100000,GLOBAL,TRUE,,,0,,44.73333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,0,,38.13333333,0,,low,low,FALSE
HONG KONG,LATAM,6219,Games,,GLOBAL,TRUE,FALSE,high,99,117.5876995,35.96666667,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Utilities,,GLOBAL,,,,,,79.16666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,Oct-50,GLOBAL,TRUE,TRUE,low,99,,91.9,1,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,TRUE,TRUE,low,99,,23.23333333,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,1000 - 5000,GLOBAL,TRUE,,,0,,85.76666667,3,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Sports,,GLOBAL,TRUE,,,99,,71.93333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,,GLOBAL,,,,,,79.3,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,,,,,36.1,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,TRUE,,,,,45.33333333,0,,low,low,FALSE
UNITED STATES,GLOBAL,18621,Games,1000000 - 5000000,GLOBAL,TRUE,FALSE,high,99,,130.3,1,medium,low,low,FALSE
SWITZERLAND,TH,274236,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,99,0.221726133,127.1,4,low,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,TRUE,,,0,,35.16666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,,,,,,49.86666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,VN,2,Games,,smartphone,TRUE,FALSE,high,99,12.8086219,2.633333333,5,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Games,100 - 500,GLOBAL,TRUE,,,0,,57.7,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,TRUE,low,99,,9.2,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Tools,1000 - 5000,GLOBAL,TRUE,,,0,,36.56666667,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Auto & Vehicles,100 - 500,GLOBAL,TRUE,,,0,,81.3,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Video Players & Editors,1000 - 5000,GLOBAL,TRUE,,,0,,51.46666667,4,,low,low,FALSE
INDIA,GLOBAL,8,Photography,1000 - 5000,GLOBAL,TRUE,,,0,,121.5,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,RO,467,Games,,GLOBAL,TRUE,FALSE,high,,3.858699235,11.6,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Food & Drink,,GLOBAL,,,,,,149.1,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1000 - 5000,GLOBAL,TRUE,,,0,,11.86666667,,,low,low,FALSE
ISRAEL,SA,210688,Games,10000000 - 50000000,smartphone,TRUE,TRUE,low,99,3667.045014,66.43333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,,GLOBAL,TRUE,,,,,41,0,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,6,Music & Audio,1000 - 5000,GLOBAL,TRUE,,,0,,49.83333333,5,,medium,low,FALSE
RUSSIAN FEDERATION,GLOBAL,28,Games,500 - 1000,GLOBAL,FALSE,FALSE,high,0,,141.0666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,286,Finance,100000 - 500000,GLOBAL,TRUE,,,0,,68.73333333,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,AR,6245,Games,500000 - 1000000,smartphone,TRUE,FALSE,high,99,2.270540198,11.2,4,,low,low,TRUE
SPAIN,UA,640605,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,99,5.259487028,57.3,4,low,low,low,FALSE
UNITED STATES,MY,352,Books & Reference,100000 - 500000,smartphone,TRUE,FALSE,high,99,95.11186262,66.4,4,medium,medium,low,FALSE
FRANCE,APAC,24937,Games,,GLOBAL,TRUE,TRUE,low,99,861.4503323,13.5,4,,medium,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,7,Social,50 - 100,GLOBAL,,,,0,,80.26666667,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,,GLOBAL,TRUE,FALSE,high,,,105.6333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,Oct-50,GLOBAL,TRUE,,,0,,45.53333333,,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,TRUE,,,99,,89.06666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,TRUE,,,0,,42.63333333,0,,low,low,FALSE
UNITED STATES,GLOBAL,15,Health & Fitness,1000 - 5000,GLOBAL,TRUE,,,99,,21.86666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,05-Oct,GLOBAL,TRUE,,,0,,32.2,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Travel,,GLOBAL,TRUE,,,99,,94.16666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Music,,GLOBAL,TRUE,,,,,53.06666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,ES,810859,Tools,10000000 - 50000000,tablet,TRUE,FALSE,high,0,0.198645589,105.3,4,low,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,TRUE,low,99,,72.86666667,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,TRUE,,,99,,12.73333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,MX,208,Games,50000 - 100000,tablet,TRUE,TRUE,low,99,2.497995415,4.733333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,23,Entertainment,,GLOBAL,TRUE,,,99,,15.8,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,76.2,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,AM,151552,Games,,smartphone,TRUE,TRUE,low,99,228.2593036,5.066666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,MY,23,Games,,smartphone,TRUE,FALSE,high,,1.277251966,11.56666667,3,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,21.76666667,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Social,1000 - 5000,GLOBAL,TRUE,,,0,,86.66666667,2,,low,low,FALSE
UNITED STATES,US,728,News & Magazines,50000 - 100000,smartphone,TRUE,TRUE,low,99,249.7080116,125.4,3,medium,low,low,FALSE
TURKEY,GLOBAL,10,Games,500 - 1000,GLOBAL,TRUE,FALSE,high,99,,71.13333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Travel & Local,1000 - 5000,GLOBAL,TRUE,,,99,,100.5666667,2,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,,GLOBAL,TRUE,,,0,,19.26666667,0,,low,low,FALSE
INDIA,GLOBAL,0,Books & Reference,Oct-50,GLOBAL,TRUE,,,0,,51.16666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photo & Video,,GLOBAL,,,,,,100.6,0,medium,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,5,Games,Oct-50,GLOBAL,TRUE,,,0,,118.7666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,ID,786,Tools,100000 - 500000,smartphone,TRUE,FALSE,high,0,32.77004991,6.033333333,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1253,Art & Design,100000 - 500000,smartphone,TRUE,,,99,,15.9,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,,GLOBAL,TRUE,,,99,,114.5666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Lifestyle,1000 - 5000,GLOBAL,TRUE,,,99,,31.4,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,,GLOBAL,TRUE,,,0,,89.9,0,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2222,Lifestyle,100000 - 500000,GLOBAL,TRUE,,,0,,100.5666667,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,,,0,,24.23333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Entertainment,0 - 1,GLOBAL,TRUE,,,0,,28.16666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Auto & Vehicles,500 - 1000,GLOBAL,TRUE,,,0,,73.8,4,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,599,Art & Design,50000 - 100000,GLOBAL,TRUE,,,0,,98.96666667,4,low,low,low,FALSE
UNITED STATES,EMEA,85010,Games,,smartphone,TRUE,TRUE,low,99,0.482535199,64.53333333,4,medium,medium,low,FALSE
ISRAEL,PH,95882,Games,,smartphone,TRUE,TRUE,low,99,10.11596382,34.4,4,,medium,low,FALSE
FRANCE,AT,99971,Games,,smartphone,TRUE,TRUE,low,99,1.938016784,96.26666667,4,medium,high,low,FALSE
JAPAN,GLOBAL,0,Games,05-Oct,GLOBAL,TRUE,,,0,,75.13333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,50 - 100,GLOBAL,FALSE,FALSE,high,99,,72.13333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Events,100 - 500,GLOBAL,TRUE,,,0,,38.1,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,12,Health & Fitness,50 - 100,GLOBAL,TRUE,,,0,,102.8333333,5,,low,low,FALSE
ESTONIA,GLOBAL,1,Travel,,GLOBAL,TRUE,,,99,,53.1,1,,low,low,FALSE
CHINA,EMEA,36346,Games,,tablet,TRUE,FALSE,high,99,0.094765823,57.5,4,medium,high,low,FALSE
TURKEY,GLOBAL,0,Entertainment,Oct-50,GLOBAL,TRUE,,,0,,44.2,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,500 - 1000,GLOBAL,TRUE,,,99,,25.3,0,,low,low,FALSE
JAPAN,GLOBAL,0,Entertainment,,GLOBAL,TRUE,,,99,,72.83333333,0,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,Oct-50,GLOBAL,TRUE,,,0,,48.9,,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,Oct-50,GLOBAL,TRUE,,,0,,81.23333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,05-Oct,GLOBAL,,,,0,,86.03333333,0,,low,low,FALSE
GERMANY,GLOBAL,2,Food & Drink,,GLOBAL,TRUE,,,99,,24.23333333,5,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,TRUE,,,99,,17.6,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,500 - 1000,GLOBAL,TRUE,,,0,,47.5,3,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,,GLOBAL,TRUE,,,,,54.1,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,Oct-50,GLOBAL,,,,0,,109.6,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,TRUE,low,,,51.16666667,0,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,BR,13,Music,,tablet,TRUE,,,0,0.545422396,58.66666667,2,low,low,medium,FALSE
AUSTRALIA,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,FALSE,high,99,,129.6333333,1,,low,low,FALSE
SINGAPORE,US,3252,Games,1000000 - 5000000,tablet,TRUE,TRUE,low,0,3.002141059,22.66666667,4,,low,low,TRUE
SINGAPORE,GLOBAL,0,Education,0 - 1,GLOBAL,TRUE,,,99,,41.63333333,0,,low,low,FALSE
UNITED STATES,GLOBAL,0,Education,100 - 500,GLOBAL,TRUE,FALSE,high,99,,93.9,1,,low,low,FALSE
REPUBLIC OF KOREA,GLOBAL,4711,Games,500000 - 1000000,tablet,TRUE,,,99,2.874444203,55.26666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,01-May,GLOBAL,TRUE,,,99,,9.066666667,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Sports,,GLOBAL,,,,,,93.2,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,50 - 100,GLOBAL,,,,0,,43,,,low,low,FALSE
PAKISTAN,BY,23713,Games,5000000 - 10000000,GLOBAL,TRUE,TRUE,low,0,0.975855392,65.03333333,4,medium,low,low,TRUE
UNITED ARAB EMIRATES,UZ,428,Games,,GLOBAL,TRUE,TRUE,low,99,1.134114641,27.83333333,2,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Entertainment,100 - 500,GLOBAL,TRUE,,,0,,33.8,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,Oct-50,GLOBAL,,,,0,,51.8,5,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,203,Books & Reference,10000 - 50000,GLOBAL,TRUE,,,0,,34.36666667,4,,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,,GLOBAL,TRUE,FALSE,high,,,3.4,0,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Business,05-Oct,GLOBAL,TRUE,FALSE,high,0,,47.7,,,low,low,FALSE
UNITED STATES,ID,1436818,Games,10000000 - 50000000,GLOBAL,TRUE,TRUE,low,99,0.605860757,131.4333333,4,low,high,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,,GLOBAL,TRUE,,,0,,89.03333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,151,Education,10000 - 50000,GLOBAL,TRUE,,,0,,109.8,4,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Productivity,100 - 500,GLOBAL,TRUE,,,0,,93.26666667,1,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Shopping,,GLOBAL,TRUE,,,,,46.06666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,TRUE,FALSE,high,0,,50.36666667,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Finance,,GLOBAL,TRUE,,,99,,76.5,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Education,01-May,GLOBAL,TRUE,FALSE,high,99,,105.6333333,0,,low,low,TRUE
CANNOT IDENTIFY COUNTRY,GLOBAL,66,Education,1000 - 5000,GLOBAL,TRUE,FALSE,high,99,,19.23333333,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Medical,,GLOBAL,TRUE,,,0,,63.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Health & Fitness,50 - 100,GLOBAL,TRUE,,,99,,64.23333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,TRUE,,,0,,79.96666667,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Productivity,,GLOBAL,TRUE,FALSE,high,99,,104.5666667,2,,low,low,FALSE
PAKISTAN,TH,6585,Education,1000000 - 5000000,smartphone,TRUE,TRUE,low,0,21.08895895,16.16666667,4,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,,GLOBAL,TRUE,,,,,2.666666667,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,TR,240,Music & Audio,50000 - 100000,GLOBAL,TRUE,FALSE,high,0,57.26978375,30.7,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,,GLOBAL,TRUE,,,,,4.966666667,0,,low,low,TRUE
SWEDEN,GLOBAL,0,Entertainment,,GLOBAL,TRUE,FALSE,high,99,,45.43333333,0,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,9,Personalization,100 - 500,GLOBAL,,,,0,,159.5,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,500 - 1000,GLOBAL,TRUE,,,0,,69.73333333,0,,low,low,FALSE
INDIA,GLOBAL,8,Social,100 - 500,GLOBAL,TRUE,FALSE,high,0,,78.06666667,5,,medium,low,FALSE
ISRAEL,,8686,Games,,smartphone,TRUE,TRUE,low,99,366.8410429,29.3,4,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,500 - 1000,GLOBAL,TRUE,,,0,,75.33333333,0,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,05-Oct,GLOBAL,TRUE,,,0,,14.3,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,Oct-50,GLOBAL,TRUE,,,0,,17.1,,,low,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Health & Fitness,,GLOBAL,,,,99,,102.7666667,0,,medium,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,50 - 100,GLOBAL,,,,99,,92.23333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,Oct-50,GLOBAL,TRUE,,,0,,27.76666667,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,Oct-50,GLOBAL,TRUE,,,99,,50,,,low,low,FALSE
CHINA,MN,2628,Entertainment,,smartphone,TRUE,FALSE,high,99,0.981360068,9.733333333,4,,low,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,100 - 500,GLOBAL,TRUE,TRUE,low,0,,96.33333333,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,News & Magazines,Oct-50,GLOBAL,TRUE,TRUE,low,0,,31.43333333,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Finance,,GLOBAL,TRUE,,,99,,47.5,0,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,House & Home,01-May,GLOBAL,TRUE,,,99,,5.566666667,0,,low,low,FALSE
VIET NAM,NO,17707,Lifestyle,,GLOBAL,TRUE,TRUE,low,0,0.996361073,67.8,4,medium,high,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,100 - 500,GLOBAL,TRUE,,,99,,64.66666667,,,low,low,FALSE
NEW ZEALAND,GLOBAL,568670,Games,10000000 - 50000000,GLOBAL,TRUE,FALSE,high,99,1.171037975,153.6333333,4,medium,medium,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,157,Entertainment,10000 - 50000,GLOBAL,TRUE,,,0,,63.86666667,4,,low,low,FALSE
CHINA,VN,5161,Games,500000 - 1000000,smartphone,TRUE,FALSE,high,99,14.91698349,,4,,low,low,TRUE
UNITED KINGDOM,GLOBAL,793,Maps & Navigation,50000 - 100000,GLOBAL,TRUE,,,0,,84.7,2,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,,GLOBAL,TRUE,,,,,64.96666667,0,,high,low,FALSE
GERMANY,GLOBAL,0,Books & Reference,Oct-50,GLOBAL,TRUE,FALSE,high,0,,47.33333333,,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,88,Photography,10000 - 50000,GLOBAL,TRUE,,,0,,44.76666667,3,,medium,low,TRUE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,8,Games,Oct-50,GLOBAL,TRUE,,,0,,22.96666667,5,,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,3,Social Networking,,GLOBAL,TRUE,,,99,,74.76666667,5,,high,low,FALSE
CANNOT IDENTIFY COUNTRY,GLOBAL,3,Music,,smartphone,TRUE,FALSE,high,99,,24.86666667,5,,low,low,TRUE
UNITED STATES,RU,366337,Music & Audio,5000000 - 10000000,GLOBAL,TRUE,TRUE,low,99,77.15049873,82.8,4,medium,low,low,FALSE
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Utilities,,GLOBAL,TRUE,TRUE,low,,,5.9,4,,low,low,FALSE
